0.000000000000000e+00   0.000000000000000e+00  2.491837828471337e-34  2.705400508596466e-01 -0.000000000000000e+00
1.217311652923492e-06   2.428238706568825e-03 7.974159889513418e-07 2.704156544009667e-01 6.103634818028283e-15
5.788687104649082e-03	9.226397385134353e+00	4.970098356487282e+00	1.399818659661384e-01	1.987716926965929e-01
6.239394386376662e-03	9.634970464936931e+00	5.119063200355328e+00	1.381883665042840e-01	2.301738762346937e-01
6.707037697219698e-03	1.002020864558344e+01	5.235311855471352e+00	1.359368937748315e-01	2.636359381531335e-01
7.191609067431326e-03	1.038218446182184e+01	5.321980949912402e+00	1.332558584591833e-01	2.989190540763812e-01
7.693100238770012e-03	1.072139784178753e+01	5.382470055100210e+00	1.301992274707148e-01	3.357543654554794e-01
8.211502664641435e-03	1.103866893892108e+01	5.420217730972288e+00	1.268312378917154e-01	3.738517447523043e-01
8.746807510242927e-03	1.133504248589985e+01	5.438546291832264e+00	1.232167744540959e-01	4.129089019409194e-01
9.299005652715020e-03	1.161170687435653e+01	5.440562489821921e+00	1.194169373538820e-01	4.526202324571403e-01
9.868087681296545e-03	1.186992857883025e+01	5.429102274286675e+00	1.154873774415211e-01	4.926849042943065e-01
1.045404389748472e-02	1.211100102540316e+01	5.406708792093514e+00	1.114770643991257e-01	5.328138364397439e-01
1.105686431520103e-02	1.233620644527957e+01	5.375631546819614e+00	1.074272110569816e-01	5.727353805432862e-01
1.167653866096097e-02	1.254678896728672e+01	5.337834903035166e+00	1.033720874722662e-01	6.121996449609443e-01
1.231305637404945e-02	1.274393698730225e+01	5.295010489422380e+00	9.934161222009370e-02	6.509815026176924e-01
1.296640660670023e-02	1.292877283303747e+01	5.248594810406635e+00	9.536237003321571e-02	6.888823938162864e-01
1.363657822428155e-02	1.310234790930714e+01	5.199790822993190e+00	9.145703424263674e-02	7.257310664851644e-01
1.432355980548528e-02	1.326564170715517e+01	5.149589990963875e+00	8.764522516458470e-02	7.613834116472581e-01
1.502733964252179e-02	1.341956313938889e+01	5.098796945436618e+00	8.394344407281071e-02	7.957215774661732e-01
1.574790574131968e-02	1.356495288728691e+01	5.048055674947130e+00	8.036482813488280e-02	8.286525774554818e-01
1.648524582172972e-02	1.370258576630607e+01	4.997874064220279e+00	7.691934797233543e-02	8.601065647403245e-01
1.723934731773447e-02	1.383317296171819e+01	4.948646026962623e+00	7.361355247329303e-02	8.900348651267855e-01
1.801019737766241e-02	1.395736472143332e+01	4.900670869438843e+00	7.045126762788784e-02	9.184078397992083e-01
1.879778286440703e-02	1.407575422203291e+01	4.854170239875010e+00	6.743376910656346e-02	9.452126741025211e-01
1.960209035565030e-02	1.418888229319534e+01	4.809299468882427e+00	6.456022654481597e-02	9.704512682839045e-01
2.042310614409193e-02	1.429724142931055e+01	4.766155469508385e+00	6.182912774903838e-02	9.941383340649189e-01
2.126081623768261e-02	1.440127843796958e+01	4.724788383292982e+00	5.923771646656763e-02	1.016299599068250e+00
2.211520635986297e-02	1.450139746016183e+01	4.685212720729080e+00	5.678175366675222e-02	1.036970047972602e+00
2.298626194980602e-02	1.459796414439941e+01	4.647414183062238e+00	5.445632962175406e-02	1.056192282578737e+00
2.387396816266618e-02	1.469130865493021e+01	4.611357559689313e+00	5.225602293333197e-02	1.074015064112734e+00
2.477830986983187e-02	1.478172749783811e+01	4.576995378917881e+00	5.017450336852026e-02	1.090492074282209e+00
2.569927165918329e-02	1.486948613189920e+01	4.544269521441150e+00	4.820476578265696e-02	1.105680846032243e+00
2.663683783535509e-02	1.495482222674931e+01	4.513108127808591e+00	4.634106997992062e-02	1.119641830164056e+00
2.759099242000418e-02	1.503794834962503e+01	4.483431313206582e+00	4.457872729909648e-02	1.132437520640660e+00
2.856171915208150e-02	1.511905409890579e+01	4.455163587634418e+00	4.291131918067048e-02	1.144131516186166e+00
2.954900148810957e-02	1.519830848684523e+01	4.428230770627449e+00	4.133236449348685e-02	1.154787656053949e+00
3.055282260246439e-02	1.527586278106747e+01	4.402551342225700e+00	3.983743169609556e-02	1.164469361170198e+00
3.157316538766197e-02	1.535185298183375e+01	4.378041031130588e+00	3.842056699706666e-02	1.173239008911471e+00
3.261001245465012e-02	1.542640105268398e+01	4.354612500011938e+00	3.707724481613953e-02	1.181157305157272e+00
3.366334613310440e-02	1.549961566611785e+01	4.332184415804415e+00	3.580253582003629e-02	1.188282818244879e+00
3.473314847172981e-02	1.557159253125528e+01	4.310686593906333e+00	3.459165724836678e-02	1.194671773516736e+00
3.581940123856664e-02	1.564241455405833e+01	4.290059958352014e+00	3.344069366231790e-02	1.200378008760961e+00
3.692208592130042e-02	1.571215350989238e+01	4.270252238759116e+00	3.234562380010728e-02	1.205452925861658e+00
3.804118372757859e-02	1.578087399920277e+01	4.251206016388466e+00	3.130348015897135e-02	1.209945425860801e+00
3.917667558532989e-02	1.584863622307889e+01	4.232859688320768e+00	3.031143981426557e-02	1.213901762022957e+00
4.032854214308979e-02	1.591549591690747e+01	4.215153439760071e+00	2.936654690034112e-02	1.217365372557965e+00
4.149676377033007e-02	1.598150366674828e+01	4.198035470212041e+00	2.846533976535896e-02	1.220376811504557e+00
4.268132055779350e-02	1.604670387023367e+01	4.181463771074910e+00	2.760466885934866e-02	1.222973835518652e+00
4.388219231783319e-02	1.611113485202543e+01	4.165403858863477e+00	2.678218785181242e-02	1.225191558960549e+00
4.509935858475644e-02	1.617482977638257e+01	4.149824212579622e+00	2.599525619806657e-02	1.227062554382346e+00
4.633279861517381e-02	1.623781715647770e+01	4.134689979392808e+00	2.524190141505298e-02	1.228616985207911e+00
4.758249138835247e-02	1.630012292642602e+01	4.119960903520042e+00	2.452079403326437e-02	1.229882696903318e+00
4.884841560657416e-02	1.636177275449782e+01	4.105596242912016e+00	2.383032757770927e-02	1.230885173170467e+00
5.013054969549879e-02	1.642279078898427e+01	4.091560369892695e+00	2.316880746693446e-02	1.231647622022705e+00
5.142887180453171e-02	1.648319955709460e+01	4.077820441744263e+00	2.253434692585660e-02	1.232191236446204e+00
5.274335980719580e-02	1.654302196084550e+01	4.064346967664197e+00	2.192546855913022e-02	1.232535488694636e+00
5.407399130150936e-02	1.660227853233284e+01	4.051118096451287e+00	2.134049384139992e-02	1.232698373085236e+00
5.542074361036720e-02	1.666098528646238e+01	4.038116063174463e+00	2.077798301910187e-02	1.232696524856014e+00
5.678359378192743e-02	1.671915519496735e+01	4.025322804971513e+00	2.023726162945621e-02	1.232545294057689e+00
5.816251859000254e-02	1.677679988444805e+01	4.012727957321055e+00	1.971768345618741e-02	1.232258779776706e+00
5.955749453445514e-02	1.683393156792725e+01	4.000330416444461e+00	1.921795920226300e-02	1.231849694376565e+00
6.096849784159863e-02	1.689056249625959e+01	3.988123884161969e+00	1.873675854917116e-02	1.231329294450692e+00
6.239550446460240e-02	1.694670335231053e+01	3.976099133424552e+00	1.827320333809141e-02	1.230707742721218e+00
6.383849008390119e-02	1.700236227739138e+01	3.964248990729839e+00	1.782600763328424e-02	1.229994419355064e+00
6.529743010761013e-02	1.705754466425792e+01	3.952554340632895e+00	1.739444632805973e-02	1.229198141799305e+00
6.677229967194354e-02	1.711225524820917e+01	3.940986656950881e+00	1.697837941447049e-02	1.228326942285087e+00
6.826307364163875e-02	1.716650120208371e+01	3.929522412009441e+00	1.657721219065371e-02	1.227387663271499e+00
6.976972661038428e-02	1.722029138225003e+01	3.918145270751578e+00	1.619011684898639e-02	1.226385942532047e+00
7.129223290125331e-02	1.727363363547476e+01	3.906843949231939e+00	1.581631288618809e-02	1.225326539128503e+00
7.283056656714060e-02	1.732653605790402e+01	3.895609288731701e+00	1.545517371126397e-02	1.224213718927735e+00
7.438470139120534e-02	1.737900613492189e+01	3.884433238243894e+00	1.510569947091766e-02	1.223051345263967e+00
7.595461088731725e-02	1.743105044676315e+01	3.873302932708184e+00	1.476785481553644e-02	1.221842888238100e+00
7.754026830050886e-02	1.748267451478438e+01	3.862213814614037e+00	1.444137338700314e-02	1.220591553277502e+00
7.914164660743050e-02	1.753388264230623e+01	3.851170413636407e+00	1.412607659160875e-02	1.219300322503140e+00
8.075871851681160e-02	1.758467964048451e+01	3.840180183194406e+00	1.382118420415824e-02	1.217971960470679e+00
8.239145646992563e-02	1.763507018991292e+01	3.829243403305195e+00	1.352611562221004e-02	1.216608879462463e+00
8.403983264105919e-02	1.768505751064256e+01	3.818352219951233e+00	1.324062560793434e-02	1.215212833572655e+00
8.570381893798718e-02	1.773464480150536e+01	3.807501042473953e+00	1.296403448039429e-02	1.213785094103022e+00
8.738338700245085e-02	1.778383761712668e+01	3.796684363186484e+00	1.269580664185965e-02	1.212326897548369e+00
8.907850821064123e-02	1.783264254403099e+01	3.785890233276707e+00	1.243592555064935e-02	1.210839584325254e+00
9.078915367368723e-02	1.788106696910082e+01	3.775098849087709e+00	1.218400169315937e-02	1.209324540105659e+00
9.251529423814753e-02	1.792911816758241e+01	3.764293296739491e+00	1.193991892736442e-02	1.207783038918736e+00
9.425690048650792e-02	1.797680080949323e+01	3.753474708542978e+00	1.170336769101013e-02	1.206216485287599e+00
9.601394273768227e-02	1.802411617977111e+01	3.742649059509961e+00	1.147356034510523e-02	1.204626681145297e+00
9.778639104751841e-02	1.807106510807320e+01	3.731810388880888e+00	1.125060491389207e-02	1.203015484188036e+00
9.957421520930865e-02	1.811765088988687e+01	3.720955633230894e+00	1.103434830760716e-02	1.201384497232723e+00
1.013773847543044e-01	1.816387797764849e+01	3.710084206738125e+00	1.082435088172108e-02	1.199734815901078e+00
1.031958689522353e-01	1.820975172765536e+01	3.699192570679128e+00	1.062059510875095e-02	1.198066889486658e+00
1.050296368118336e-01	1.825527927355401e+01	3.688284957211474e+00	1.042269258897050e-02	1.196380972854489e+00
1.068786570813612e-01	1.830046643145595e+01	3.677371736399904e+00	1.023031688196314e-02	1.194677351065209e+00
1.087428982491435e-01	1.834531830536153e+01	3.666464357650212e+00	1.004309116006465e-02	1.192955952086971e+00
1.106223285441054e-01	1.838984303607687e+01	3.655561732313255e+00	9.861121997341415e-03	1.191216206449889e+00
1.125169159363132e-01	1.843405275996609e+01	3.644651433757208e+00	9.684044547426772e-03	1.189457296916515e+00
1.144266281375207e-01	1.847796049045700e+01	3.633722115940042e+00	9.512088495498089e-03	1.187678368476857e+00
1.163514326017191e-01	1.852157399498057e+01	3.622778811425995e+00	9.344905450569548e-03	1.185878649356206e+00
1.182912965256916e-01	1.856489521651313e+01	3.611831225426141e+00	9.182020681334932e-03	1.184057691928359e+00
1.202461868495729e-01	1.860792113159336e+01	3.600875410142321e+00	9.022927417958220e-03	1.182215454036296e+00
1.222160702574122e-01	1.865064795135745e+01	3.589890520429508e+00	8.868101680005253e-03	1.180352321114971e+00
1.242009131777411e-01	1.869307481714018e+01	3.578876212761035e+00	8.717190999258618e-03	1.178469227958892e+00
1.262006817841457e-01	1.873520262419369e+01	3.567844405905480e+00	8.569810026809951e-03	1.176567488490376e+00
1.282153419958432e-01	1.877703335366579e+01	3.556796699305825e+00	8.426095258579323e-03	1.174648318935069e+00
1.302448594782628e-01	1.881856830133133e+01	3.545731278706741e+00	8.286030610776580e-03	1.172712597618266e+00
1.322891996436305e-01	1.885981027800230e+01	3.534645726915250e+00	8.149434664141843e-03	1.170760801058157e+00
1.343483276515588e-01	1.890076539542726e+01	3.523537340811127e+00	8.016013077693630e-03	1.168793464251129e+00
1.364222084096405e-01	1.894144019803874e+01	3.512392106315389e+00	7.886052114392059e-03	1.166811651340968e+00
1.385108065740466e-01	1.898184316224303e+01	3.501198477680890e+00	7.759702010514232e-03	1.164816438114754e+00
1.406140865501285e-01	1.902198241167738e+01	3.489964221148829e+00	7.636502297838224e-03	1.162807988417154e+00
1.427320124930254e-01	1.906186043376906e+01	3.478702303210520e+00	7.516319432833938e-03	1.160785152097466e+00
1.448645483082741e-01	1.910147694714582e+01	3.467422125467927e+00	7.398951866780814e-03	1.158745888925959e+00
1.470116576524249e-01	1.914083392146028e+01	3.456125373673334e+00	7.284166498201274e-03	1.156687912891426e+00
1.491733039336606e-01	1.917993539065031e+01	3.444808147003351e+00	7.171731763273884e-03	1.154609271990503e+00
1.513494503124202e-01	1.921878661296309e+01	3.433457794526936e+00	7.061968260621513e-03	1.152508656829046e+00
1.535400597020270e-01	1.925739158376397e+01	3.422070508497001e+00	6.954979528141998e-03	1.150385199375204e+00
1.557450947693203e-01	1.929574964407885e+01	3.410662703191606e+00	6.850407828176155e-03	1.148238392860983e+00
1.579645179352918e-01	1.933385878869738e+01	3.399249032859200e+00	6.747895508263732e-03	1.146068332659236e+00
1.601982913757256e-01	1.937171841630057e+01	3.387827943334186e+00	6.647410547409537e-03	1.143875644610173e+00
1.624463770218439e-01	1.940933071425129e+01	3.376385502827210e+00	6.549102638612109e-03	1.141661055505100e+00
1.647087365609547e-01	1.944670088868092e+01	3.364906194276724e+00	6.452947895742512e-03	1.139425035270904e+00
1.669853314371051e-01	1.948383369812771e+01	3.353382915187213e+00	6.359055467985175e-03	1.137167900853678e+00
1.692761228517385e-01	1.952072928451507e+01	3.341832617672352e+00	6.267316791559129e-03	1.134889595317747e+00
1.715810717643558e-01	1.955738740180287e+01	3.330282732713488e+00	6.177476562833639e-03	1.132589327368019e+00
1.739001388931806e-01	1.959381461698023e+01	3.318743048206649e+00	6.089358411292304e-03	1.130266097404417e+00
1.762332847158286e-01	1.963002151009481e+01	3.307197532171882e+00	6.002879515113200e-03	1.127919523388431e+00
1.785804694699815e-01	1.966601607127474e+01	3.295618182490943e+00	5.918144411942161e-03	1.125549917949403e+00
1.809416531540645e-01	1.970180238801113e+01	3.283987678501894e+00	5.835271832841946e-03	1.123158254786559e+00
1.833167955279277e-01	1.973737986955213e+01	3.272309189114092e+00	5.753970459433050e-03	1.120746378999755e+00
1.857058561135323e-01	1.977275033289268e+01	3.260584670653190e+00	5.674615661774327e-03	1.118316317405416e+00
1.881087941956401e-01	1.980791815852013e+01	3.248820672664040e+00	5.596765616140384e-03	1.115869174653616e+00
1.905255688225079e-01	1.984288467282555e+01	3.237024819096847e+00	5.520194245881929e-03	1.113404598907507e+00
1.929561388065848e-01	1.987765155553111e+01	3.225198024490324e+00	5.445060195997429e-03	1.110921029602827e+00
1.954004627252144e-01	1.991221979829839e+01	3.213346338272993e+00	5.371315475455231e-03	1.108417001668068e+00
1.978584989213410e-01	1.994659227328071e+01	3.201484542834820e+00	5.298879983270785e-03	1.105891817701457e+00
2.003302055042190e-01	1.998077505635938e+01	3.189614632083219e+00	5.227593457807517e-03	1.103345549603213e+00
2.028155403501273e-01	2.001477317991035e+01	3.177724113354519e+00	5.157636433228584e-03	1.100778802375366e+00
2.053144611030869e-01	2.004859146120868e+01	3.165801761965995e+00	5.088946086426196e-03	1.098192338535882e+00
2.078269251755830e-01	2.008223575795371e+01	3.153834522369038e+00	5.021727398535123e-03	1.095586866386022e+00
2.103528897492902e-01	2.011571100542011e+01	3.141818874824813e+00	4.955667146070608e-03	1.092962938012229e+00
2.128923117758034e-01	2.014901644833864e+01	3.129761398519066e+00	4.890938014956653e-03	1.090320559438966e+00
2.154451479773698e-01	2.018214594664692e+01	3.117681143574098e+00	4.827492596683607e-03	1.087659056108547e+00
2.180113548476281e-01	2.021509324501701e+01	3.105595551633752e+00	4.765242051295911e-03	1.084977716468601e+00
2.205908886523488e-01	2.024785544876353e+01	3.093523505755388e+00	4.703943681955068e-03	1.082276316829651e+00
2.231837054301802e-01	2.028043627098246e+01	3.081470168297039e+00	4.643669659496122e-03	1.079555334099968e+00
2.257897609933970e-01	2.031284739987725e+01	3.069409776071186e+00	4.584516165143388e-03	1.076815951614354e+00
2.284090109286542e-01	2.034509914852093e+01	3.057308113182854e+00	4.526397409240562e-03	1.074059275155778e+00
2.310414105977430e-01	2.037719413416691e+01	3.045144051700479e+00	4.469372900237573e-03	1.071285473901569e+00
2.336869151383524e-01	2.040913221564597e+01	3.032932766136474e+00	4.413288262714112e-03	1.068493997444985e+00
2.363454794648333e-01	2.044091414796067e+01	3.020707783610566e+00	4.357944357780429e-03	1.065683884057802e+00
2.390170582689671e-01	2.047254094536498e+01	3.008483425481756e+00	4.303487894509574e-03	1.062854210871416e+00
2.417016060207376e-01	2.050400944793683e+01	2.996259231772834e+00	4.250100236522013e-03	1.060004659271588e+00
2.443990769691072e-01	2.053531851434353e+01	2.984037892483755e+00	4.197269192624319e-03	1.057135098277703e+00
2.471094251427964e-01	2.056646727067686e+01	2.971812681907396e+00	4.145130513892042e-03	1.054245361214496e+00
2.498326043510675e-01	2.059745722066495e+01	2.959574057507374e+00	4.094073344066191e-03	1.051335621171533e+00
2.525685681845112e-01	2.062829252193390e+01	2.947323734037132e+00	4.043911462840116e-03	1.048406660617823e+00
2.553172700158386e-01	2.065897319124109e+01	2.935068482178131e+00	3.994312962958761e-03	1.045458986191129e+00
2.580786630006749e-01	2.068949851692290e+01	2.922808380003091e+00	3.945228993879455e-03	1.042492088220077e+00
2.608527000783580e-01	2.071986786321146e+01	2.910523642867819e+00	3.897051284184166e-03	1.039504949839084e+00
2.636393339727408e-01	2.075008059684154e+01	2.898185235467926e+00	3.849897121299440e-03	1.036497190735120e+00
2.664385171929963e-01	2.078014051357510e+01	2.885782570982287e+00	3.803544372819477e-03	1.033469589291772e+00
2.692502020344277e-01	2.081005256617673e+01	2.873340113350208e+00	3.757822121843206e-03	1.030423435753536e+00
2.720743405792809e-01	2.083982036562013e+01	2.860887575484773e+00	3.712706009754248e-03	1.027359396040865e+00
2.749108846975613e-01	2.086944955494295e+01	2.848433568325841e+00	3.668166324266571e-03	1.024277439317369e+00
2.777597860478538e-01	2.089894473339206e+01	2.835971396523862e+00	3.624398217413013e-03	1.021177205193559e+00
2.806209960781473e-01	2.092830833069937e+01	2.823503342642128e+00	3.581258426513698e-03	1.018058018099744e+00
2.834944660266612e-01	2.095753936899439e+01	2.811041500391795e+00	3.538957317864717e-03	1.014918920631421e+00
2.863801469226772e-01	2.098663696114690e+01	2.798599149938743e+00	3.497392480935829e-03	1.011758921425280e+00
2.892779895873737e-01	2.101560233585093e+01	2.786165043893373e+00	3.456450305112461e-03	1.008577921402822e+00
2.921879446346636e-01	2.104443628798908e+01	2.773707532505154e+00	3.416125540919092e-03	1.005376780476945e+00
2.951099624720362e-01	2.107314127135456e+01	2.761214155154422e+00	3.376324811654490e-03	1.002156194251163e+00
2.980439933014026e-01	2.110172291713717e+01	2.748689119072589e+00	3.336946300820425e-03	9.989161043715088e-01
3.009899871199438e-01	2.113018618213822e+01	2.736128073739827e+00	3.298215333100129e-03	9.956558065090054e-01
3.039478937209633e-01	2.115852993610353e+01	2.723530954429244e+00	3.260136650261404e-03	9.923740804897335e-01
3.069176626947427e-01	2.118674907456163e+01	2.710912979290953e+00	3.222438971028711e-03	9.890694739280126e-01
3.098992434294008e-01	2.121484304533731e+01	2.698291450842662e+00	3.185304159302255e-03	9.857408485040527e-01
3.128925851117559e-01	2.124282038615425e+01	2.685673737029861e+00	3.148655975081709e-03	9.823877097291215e-01
3.158976367281920e-01	2.127068663093193e+01	2.673058766705331e+00	3.112384561136490e-03	9.790103985436711e-01
3.189143470655283e-01	2.129843696331469e+01	2.660443773115833e+00	3.076207258098348e-03	9.756105481545883e-01
3.219426647118918e-01	2.132606831188664e+01	2.647805487490334e+00	3.040470004338982e-03	9.721914273474571e-01
3.249825380575933e-01	2.135358490793573e+01	2.635124289053238e+00	3.005395206866108e-03	9.687568312515442e-01
3.280339152960073e-01	2.138099021339305e+01	2.622398516288148e+00	2.970926306185481e-03	9.653099497036485e-01
3.310967444244550e-01	2.140828139532950e+01	2.609633168284585e+00	2.936804334295016e-03	9.618532378860138e-01
3.341709732450902e-01	2.143545705747050e+01	2.596819492491631e+00	2.903310027636429e-03	9.583884526117002e-01
3.372565493657887e-01	2.146251970257834e+01	2.583965021983502e+00	2.870219923700872e-03	9.549165893547529e-01
3.403534202010420e-01	2.148947226498314e+01	2.571098041040836e+00	2.837668768916534e-03	9.514381879020333e-01
3.434615329728526e-01	2.151631258161888e+01	2.558244011136622e+00	2.805567480404136e-03	9.479536354178868e-01
3.465808347116340e-01	2.154303146456958e+01	2.545410909605196e+00	2.773751519520141e-03	9.444629276341424e-01
3.497112722571132e-01	2.156962768042360e+01	2.532577637759917e+00	2.742323941892499e-03	9.409656162079879e-01
3.528527922592367e-01	2.159610908216520e+01	2.519723358948106e+00	2.711397107983279e-03	9.374607014659677e-01
3.560053411790800e-01	2.162247652581483e+01	2.506867772527362e+00	2.680790060531968e-03	9.339464145015633e-01
3.591688652897594e-01	2.164872771345340e+01	2.494028174888933e+00	2.650452305431567e-03	9.304199440387700e-01
3.623433106773484e-01	2.167486408642749e+01	2.481198501982839e+00	2.620515658832603e-03	9.268775695104120e-01
3.655286232417957e-01	2.170088898581311e+01	2.468369958022418e+00	2.590910044235173e-03	9.233161736459794e-01
3.687247486978480e-01	2.172680092024545e+01	2.455537517186611e+00	2.561691850821929e-03	9.197341134739387e-01
3.719316325759746e-01	2.175259699686135e+01	2.442706197963576e+00	2.532855664416448e-03	9.161315340763220e-01
3.751492202232959e-01	2.177827933538565e+01	2.429873798845948e+00	2.504394868018700e-03	9.125104759715477e-01
3.783774568045147e-01	2.180385199296974e+01	2.417034943092630e+00	2.476335167723578e-03	9.088739532596183e-01
3.816162873028511e-01	2.182932111456897e+01	2.404190844304557e+00	2.448692851426559e-03	9.052244278132699e-01
3.848656565209795e-01	2.185469332622607e+01	2.391347347783786e+00	2.421397819385608e-03	9.015630782743841e-01
3.881255090819695e-01	2.187997018436184e+01	2.378504589338247e+00	2.394371636328261e-03	8.978902523905845e-01
3.913957894302302e-01	2.190515358421703e+01	2.365655465392345e+00	2.367774487325842e-03	8.942058366709382e-01
3.946764418324564e-01	2.193024633332616e+01	2.352816149803871e+00	2.341538789216336e-03	8.905096523326554e-01
3.979674103785783e-01	2.195524357178537e+01	2.340012188167417e+00	2.315540194327161e-03	8.868018261973561e-01
4.012686389827149e-01	2.198014050642420e+01	2.327245119540990e+00	2.289802547231396e-03	8.830821241598350e-01
4.045800713841297e-01	2.200493804488850e+01	2.314495628707836e+00	2.264476916304893e-03	8.793497586412165e-01
4.079016511481890e-01	2.202963833449652e+01	2.301754323490024e+00	2.239352233765510e-03	8.756043947896476e-01
4.112333216673243e-01	2.205424431256533e+01	2.289016702641331e+00	2.214409624525804e-03	8.718463013210803e-01
4.145750261619968e-01	2.207876461840334e+01	2.276270556297737e+00	2.189995707762587e-03	8.680760170331856e-01
4.179267076816650e-01	2.210320828629276e+01	2.263516330271089e+00	2.166020659930800e-03	8.642940939394806e-01
4.212883091057552e-01	2.212758136610584e+01	2.250761548150250e+00	2.142270790210819e-03	8.605008676236513e-01
4.246597731446353e-01	2.215188857944177e+01	2.238012264207593e+00	2.118589495256933e-03	8.566965081868061e-01
4.280410423405908e-01	2.217613397995868e+01	2.225259605984661e+00	2.095188132433760e-03	8.528806534914024e-01
4.314320590688043e-01	2.220031322161036e+01	2.212497416275226e+00	2.072029028374367e-03	8.490522497829186e-01
4.348327655383372e-01	2.222441440452397e+01	2.199720798552304e+00	2.049204580883463e-03	8.452097811804220e-01
4.382431037931148e-01	2.224843116959551e+01	2.186922667790355e+00	2.026732153311537e-03	8.413521360274522e-01
4.416630157129143e-01	2.227236135623990e+01	2.174109959749572e+00	2.004565618945176e-03	8.374792833123214e-01
4.450924430143548e-01	2.229620902798643e+01	2.161290981014853e+00	1.982551168688695e-03	8.335918160547821e-01
4.485313272518908e-01	2.231997837966221e+01	2.148471113976051e+00	1.960692189900068e-03	8.296903250480523e-01
4.519796098188085e-01	2.234366750457458e+01	2.135660122462742e+00	1.939046026312863e-03	8.257750056763581e-01
4.554372319482241e-01	2.236727424750832e+01	2.122868943556143e+00	1.917657808146016e-03	8.218456012077251e-01
4.589041347140854e-01	2.239079889918424e+01	2.110112428147549e+00	1.896302048560384e-03	8.179023645277815e-01
4.623802590321769e-01	2.241424035770789e+01	2.097379951892787e+00	1.875077190935662e-03	8.139473628913388e-01
4.658655456611256e-01	2.243759651967063e+01	2.084645314682546e+00	1.854229539623086e-03	8.099839981366235e-01
4.693599352034108e-01	2.246086590016475e+01	2.071906738728289e+00	1.833608318740446e-03	8.060148811708270e-01
4.728633681063773e-01	2.248404473931778e+01	2.059169668394291e+00	1.813186427905572e-03	8.020415289388196e-01
4.763757846632491e-01	2.250713142076947e+01	2.046435125360702e+00	1.793040609125408e-03	7.980652305061434e-01
4.798971250141478e-01	2.253012470083899e+01	2.033705989154231e+00	1.773280534399564e-03	7.940869883919599e-01
