6.939523453085350e-03 1.394316233842537e+01 5.422805193017570e+00 7.130591226979920e-02 9.353001117987210e-01
7.193902746210679e-03 1.404317873009530e+01 5.388762578694872e+00 6.875216492423203e-02 9.582109536486160e-01
7.452225636403798e-03 1.413923174283467e+01 5.355880850412405e+00 6.630698633902307e-02 9.799749647343293e-01
7.714491097561615e-03 1.423165137242744e+01 5.324218433123807e+00 6.396828049415269e-02 1.000610632114332e+00
7.980698087920568e-03 1.432073857285643e+01 5.293808996565183e+00 6.173319904518811e-02 1.020141149999522e+00
8.250845550060393e-03 1.440676761036599e+01 5.264666036419120e+00 5.959858965449476e-02 1.038593660827423e+00
8.524932410908903e-03 1.448998827998378e+01 5.236786733991963e+00 5.756108260052667e-02 1.055998561274078e+00
8.802957581745874e-03 1.457062798341019e+01 5.210155263542733e+00 5.561706328345940e-02 1.072388869680110e+00
9.084919958207260e-03 1.464889361905274e+01 5.184745644471253e+00 5.376275256772454e-02 1.087799666660961e+00
9.370818420289750e-03 1.472497328071319e+01 5.160524021991857e+00 5.199412768817772e-02 1.102267614753625e+00
9.660651832355649e-03 1.479903782723159e+01 5.137450412819171e+00 5.030699111968781e-02 1.115830543803522e+00
9.954419043136431e-03 1.487124236119000e+01 5.115480495143228e+00 4.869745438913264e-02 1.128527067979344e+00
1.025211888573807e-02 1.494172759176060e+01 5.094567337003299e+00 4.716193816865304e-02 1.140396222987287e+00
1.055375017764559e-02 1.501062109953589e+01 5.074662520573436e+00 4.569653540442724e-02 1.151477128711560e+00
1.085931172072718e-02 1.507803850424386e+01 5.055716840144084e+00 4.429734355151634e-02 1.161808681132298e+00
1.116880230124007e-02 1.514408453874368e+01 5.037680890161369e+00 4.296078403915395e-02 1.171429298612065e+00
1.148222068983396e-02 1.520885406657139e+01 5.020505611028002e+00 4.168359886600750e-02 1.180376728444896e+00
1.179956564155715e-02 1.527243302609930e+01 5.004142782476452e+00 4.046270989908286e-02 1.188687896368652e+00
1.212083589586055e-02 1.533489927265678e+01 4.988545427384490e+00 3.929511739681074e-02 1.196398789384721e+00
1.244603017660351e-02 1.539632337255849e+01 4.973667968232499e+00 3.817807546671922e-02 1.203544358195469e+00
1.277514719205819e-02 1.545676934672213e+01 4.959466313927388e+00 3.710892708049236e-02 1.210158424568129e+00
1.310818563491500e-02 1.551629529336792e+01 4.945898214813192e+00 3.608469389563770e-02 1.216273592544416e+00
1.344514418228782e-02 1.557495389924612e+01 4.932923589412445e+00 3.510266456784361e-02 1.221921172811232e+00
1.378602149571917e-02 1.563279290883299e+01 4.920504382796540e+00 3.416052362874750e-02 1.227131145548594e+00
1.413081622118550e-02 1.568985561657179e+01 4.908604577178560e+00 3.325616653933326e-02 1.231932115297471e+00
1.447952698910282e-02 1.574618135275170e+01 4.897190321918504e+00 3.238779913078385e-02 1.236351243604036e+00
1.483215241433178e-02 1.580180593610547e+01 4.886229844213387e+00 3.155374246227827e-02 1.240414241503899e+00
1.518869109618326e-02 1.585676205232015e+01 4.875693315125227e+00 3.075206879427762e-02 1.244145429531764e+00
1.554914161842413e-02 1.591107954225456e+01 4.865552688198935e+00 2.998108581179990e-02 1.247567793201430e+00
1.591350254928292e-02 1.596478567772003e+01 4.855781552164761e+00 2.923928685541451e-02 1.250703017623819e+00
1.628177244145490e-02 1.601790541180748e+01 4.846355087280454e+00 2.852514805388562e-02 1.253571526867137e+00
1.665394983210877e-02 1.607046157591839e+01 4.837250106541834e+00 2.783728107791796e-02 1.256192500955766e+00
1.703003324289154e-02 1.612247507475544e+01 4.828444964526849e+00 2.717436550849060e-02 1.258583889948004e+00
1.741002117993529e-02 1.617396508879482e+01 4.819919255734739e+00 2.653505458360890e-02 1.260762471020104e+00
1.779391213386217e-02 1.622494926078209e+01 4.811653498471959e+00 2.591824606665541e-02 1.262743931515864e+00
1.818170457979107e-02 1.627544387583131e+01 4.803629182799159e+00 2.532311543276054e-02 1.264542939667460e+00
1.857339697734361e-02 1.632546400990102e+01 4.795828954722654e+00 2.474843634089906e-02 1.266173179506424e+00
1.896898777065015e-02 1.637502363180321e+01 4.788236619677916e+00 2.419302564508435e-02 1.267647382033470e+00
1.936847538835551e-02 1.642413572870983e+01 4.780836853038467e+00 2.365628332945990e-02 1.268977382320832e+00
1.977185824362626e-02 1.647281243509127e+01 4.773615263286462e+00 2.313755381008006e-02 1.270174166169342e+00
2.017913473415589e-02 1.652106511704108e+01 4.766558720993864e+00 2.263587011296865e-02 1.271247887404020e+00
2.059030324217204e-02 1.656890438808774e+01 4.759655306238831e+00 2.215046998449247e-02 1.272207912502392e+00
2.100536213444248e-02 1.661634010826165e+01 4.752893933049299e+00 2.168077910843450e-02 1.273062920172363e+00
2.142430976228171e-02 1.666338143450110e+01 4.746264187497081e+00 2.122621872651556e-02 1.273820990223504e+00
2.184714446155744e-02 1.671003688798764e+01 4.739756207922178e+00 2.078608375894996e-02 1.274489665787725e+00
2.227386455269731e-02 1.675631448854426e+01 4.733360589381586e+00 2.035959516297417e-02 1.275075974858749e+00
2.270446834069551e-02 1.680222187143016e+01 4.727068462194279e+00 1.994615539882019e-02 1.275586436022519e+00
2.313895411511957e-02 1.684776627420108e+01 4.720871530691989e+00 1.954517857085204e-02 1.276027085770686e+00
2.357732015011704e-02 1.689295455386207e+01 4.714762116812772e+00 1.915626996677131e-02 1.276403475812032e+00
2.401956470442235e-02 1.693779325848786e+01 4.708733006923021e+00 1.877902769559949e-02 1.276720678002784e+00
2.446568602136390e-02 1.698228859546060e+01 4.702777240756949e+00 1.841287144908782e-02 1.276983362673943e+00
2.491568232887087e-02 1.702644640642952e+01 4.696887986724231e+00 1.805738073068591e-02 1.277195872498835e+00
2.536955183948031e-02 1.707027222855406e+01 4.691059060786349e+00 1.771219180484582e-02 1.277362225032619e+00
2.582729275034423e-02 1.711377130839002e+01 4.685285265966733e+00 1.737671279914997e-02 1.277486101070378e+00
2.628890324323674e-02 1.715694860426660e+01 4.679561967738851e+00 1.705064071809520e-02 1.277570830386375e+00
2.675438148456133e-02 1.719980880677183e+01 4.673884423153011e+00 1.673405822708583e-02 1.277619406633943e+00
2.722372562535813e-02 1.724235635454932e+01 4.668247381545463e+00 1.642673178211368e-02 1.277634550853377e+00
2.769693380131144e-02 1.728459552248971e+01 4.662645374092793e+00 1.612802539030680e-02 1.277618820910272e+00
2.817400413275650e-02 1.732653050466106e+01 4.657073081487045e+00 1.583733787287299e-02 1.277574683194592e+00
2.865493472468783e-02 1.736816543045753e+01 4.651525460796208e+00 1.555446557416905e-02 1.277504527340868e+00
2.913972366676609e-02 1.740950435587394e+01 4.645997938355579e+00 1.527938360363806e-02 1.277410606567753e+00
2.962836903332600e-02 1.745055118340765e+01 4.640486644151995e+00 1.501175268611027e-02 1.277294940453344e+00
3.012086888338394e-02 1.749130962943618e+01 4.634988328690740e+00 1.475120444868985e-02 1.277159310156254e+00
3.061722126064548e-02 1.753178333199748e+01 4.629500416474206e+00 1.449749503225593e-02 1.277005293971054e+00
3.111742419351327e-02 1.757197586694389e+01 4.624020863816114e+00 1.425035836942477e-02 1.276834270524775e+00
3.162147569509521e-02 1.761189071172935e+01 4.618547416405391e+00 1.400953735856095e-02 1.276647437095721e+00
3.212937376321157e-02 1.765153124709371e+01 4.613077347640917e+00 1.377487700979564e-02 1.276445856936707e+00
3.264111638040379e-02 1.769090074380048e+01 4.607607861020497e+00 1.354628435704250e-02 1.276230532614153e+00
3.315670151394179e-02 1.773000237371454e+01 4.602136602416019e+00 1.332347780556976e-02 1.276002420005469e+00
3.367612711583257e-02 1.776883921173780e+01 4.596661657516968e+00 1.310627152367286e-02 1.275762377626980e+00
3.419939112282810e-02 1.780741426702561e+01 4.591181428051226e+00 1.289450671448331e-02 1.275511171833774e+00
3.472649145643336e-02 1.784573049537082e+01 4.585694414520197e+00 1.268776322492499e-02 1.275249491731031e+00
3.525742602291493e-02 1.788379077165430e+01 4.580198831102727e+00 1.248587572404069e-02 1.274977912504207e+00
3.579219271330913e-02 1.792159793654224e+01 4.574692908036457e+00 1.228891779493198e-02 1.274696873192071e+00
3.633078940343037e-02 1.795915485873276e+01 4.569175063416589e+00 1.209678605335004e-02 1.274406710150339e+00
3.687321395387988e-02 1.799646436236999e+01 4.563643860445024e+00 1.190929090273160e-02 1.274107731840979e+00
3.741946421005360e-02 1.803352911228789e+01 4.558097947199003e+00 1.172631879074875e-02 1.273800275718709e+00
3.796953800215142e-02 1.807035167757872e+01 4.552536074178791e+00 1.154768400703218e-02 1.273484712977638e+00
3.852343314518525e-02 1.810693459380535e+01 4.546957531097375e+00 1.137317183059792e-02 1.273161430910533e+00
3.908114743898816e-02 1.814328038986562e+01 4.541361765263336e+00 1.120265917232349e-02 1.272830843746618e+00
3.964267866822269e-02 1.817939163684922e+01 4.535748154987885e+00 1.103603579260794e-02 1.272493347760394e+00
4.020802460238992e-02 1.821527087172515e+01 4.530116407350120e+00 1.087322507204140e-02 1.272149275175832e+00
4.077718299583832e-02 1.825092053373178e+01 4.524466443053337e+00 1.071411395202824e-02 1.271798940693627e+00
4.135015158777255e-02 1.828634300352139e+01 4.518798072570958e+00 1.055873298563844e-02 1.271442691040215e+00
4.192692810226251e-02 1.832154065132990e+01 4.513110629261989e+00 1.040689377525965e-02 1.271080872039214e+00
4.250751024825250e-02 1.835651582132143e+01 4.507403129777201e+00 1.025834705076905e-02 1.270713743630183e+00
4.309189571956995e-02 1.839127084773720e+01 4.501674537343458e+00 1.011306667661998e-02 1.270341406215697e+00
4.368008219493513e-02 1.842580803333669e+01 4.495924071578791e+00 9.970891464705490e-03 1.269963823911844e+00
4.427206733796973e-02 1.846012963131669e+01 4.490151207710674e+00 9.831757740582600e-03 1.269580927150165e+00
4.486784879720684e-02 1.849423787728897e+01 4.484355705227959e+00 9.695575440907836e-03 1.269192637231561e+00
4.546742420609962e-02 1.852813501392790e+01 4.478537173987785e+00 9.562232681674764e-03 1.268798946473494e+00
4.607079118303103e-02 1.856182332980935e+01 4.472694742992226e+00 9.431577168373921e-03 1.268400028421073e+00
4.667794733132358e-02 1.859530516827756e+01 4.466827291500470e+00 9.303603886185386e-03 1.267996152443757e+00
4.728889023924820e-02 1.862858287351393e+01 4.460933669169931e+00 9.178370412987934e-03 1.267587558889371e+00
4.790361748003424e-02 1.866165870911167e+01 4.455013033875001e+00 9.055804461763430e-03 1.267174445365091e+00
4.852212661187916e-02 1.869453486906479e+01 4.449065049228748e+00 8.935771227349737e-03 1.266756979735621e+00
4.914441517795798e-02 1.872721345353350e+01 4.443089719941959e+00 8.818161861914676e-03 1.266335316996090e+00
4.977048070643308e-02 1.875969641377841e+01 4.437087421135375e+00 8.702906565338890e-03 1.265909576868336e+00
5.040032071046441e-02 1.879198568007031e+01 4.431059064020869e+00 8.589932996221293e-03 1.265479796288081e+00
5.103393268821854e-02 1.882408324983928e+01 4.425005760586835e+00 8.479095418392396e-03 1.265045961606446e+00
5.167131412287962e-02 1.885599108892641e+01 4.418928634336565e+00 8.370321258049014e-03 1.264608069936810e+00
5.231246248265853e-02 1.888771102395881e+01 4.412828671224626e+00 8.263699505770656e-03 1.264166161145059e+00
5.295737522080346e-02 1.891924478905394e+01 4.406706943808955e+00 8.159328369127852e-03 1.263720297708735e+00
5.360604977560979e-02 1.895059410925077e+01 4.400564557181556e+00 8.057086749711676e-03 1.263270523211054e+00
5.425848357043028e-02 1.898176066678803e+01 4.394401918781694e+00 7.956838550845466e-03 1.262816877141302e+00
5.491467401368522e-02 1.901274603547063e+01 4.388218717976319e+00 7.858470313335059e-03 1.262359368315426e+00
5.557461849887324e-02 1.904355172801781e+01 4.382014583257759e+00 7.761891068732366e-03 1.261897923588848e+00
5.623831440458082e-02 1.907417928356383e+01 4.375789383199685e+00 7.667074056256812e-03 1.261432454043353e+00
5.690575909449336e-02 1.910463029766011e+01 4.369543142090627e+00 7.573990070226315e-03 1.260962918092808e+00
5.757694991740547e-02 1.913490648993092e+01 4.363276011393908e+00 7.482565550105771e-03 1.260489302897036e+00
5.825188420723149e-02 1.916500969808944e+01 4.356988134343121e+00 7.392794158043305e-03 1.260011598357924e+00
5.893055928301583e-02 1.919494185713309e+01 4.350679934356291e+00 7.304748707081756e-03 1.259529735778653e+00
5.961297244894415e-02 1.922470486265418e+01 4.344352783448409e+00 7.218431936130009e-03 1.259043554225481e+00
6.029912099435364e-02 1.925430039943764e+01 4.338008239632732e+00 7.133612188638817e-03 1.258552900469868e+00
6.098900219374392e-02 1.928373012454981e+01 4.331646762021567e+00 7.050247990776711e-03 1.258057754916091e+00
6.168261330678781e-02 1.931299582790006e+01 4.325267887081085e+00 6.968452031319284e-03 1.257558209520265e+00
6.237995157834242e-02 1.934209924892809e+01 4.318871526443385e+00 6.888109356893270e-03 1.257054343382381e+00
6.308101423845980e-02 1.937104197952550e+01 4.312458072633249e+00 6.809148544780504e-03 1.256546177864014e+00
6.378579850239807e-02 1.939982550906558e+01 4.306028072227880e+00 6.731481264070853e-03 1.256033677213059e+00
6.449430157063274e-02 1.942845125042006e+01 4.299581687188130e+00 6.655037307269207e-03 1.255516807343660e+00
6.520652062886723e-02 1.945692061986781e+01 4.293118121364020e+00 6.579916157364518e-03 1.254995606939940e+00
6.592245284804465e-02 1.948523499900719e+01 4.286637019118662e+00 6.506123988933752e-03 1.254470076679267e+00
6.664209538435872e-02 1.951339567184376e+01 4.280138633749627e+00 6.433579630688869e-03 1.253940087219634e+00
6.736544537926525e-02 1.954140394481151e+01 4.273623031617388e+00 6.362292580485660e-03 1.253405470840273e+00
6.809249995949318e-02 1.956926125981306e+01 4.267090377397283e+00 6.292258290337813e-03 1.252866102380911e+00
6.882325623705643e-02 1.959696910823344e+01 4.260541296189251e+00 6.223319332578122e-03 1.252321900230712e+00
6.955771130926480e-02 1.962452888487677e+01 4.253976862033396e+00 6.155564065727323e-03 1.251772814614277e+00
7.029586225873630e-02 1.965194181806392e+01 4.247397678828731e+00 6.088984402097842e-03 1.251218845950536e+00
7.103770615340788e-02 1.967920898150072e+01 4.240803906234805e+00 6.023486809820881e-03 1.250660009600503e+00
7.178324004654768e-02 1.970633134184674e+01 4.234196229624682e+00 5.958992634068593e-03 1.250096298812330e+00
7.253246097676658e-02 1.973330986256383e+01 4.227575294021936e+00 5.895551602001501e-03 1.249527692610454e+00
7.328536596802959e-02 1.976014565534499e+01 4.220941077319728e+00 5.833087639569092e-03 1.248954226152038e+00
7.404195202966835e-02 1.978683992786203e+01 4.214293101829435e+00 5.771598915853552e-03 1.248376025909043e+00
7.480221615639249e-02 1.981339390145884e+01 4.207631059297876e+00 5.710991564749666e-03 1.247793273972818e+00
7.556615532830180e-02 1.983980888729012e+01 4.200954932707525e+00 5.651284962621700e-03 1.247206149967516e+00
7.633376651089807e-02 1.986608629985196e+01 4.194265024832178e+00 5.592476464329314e-03 1.246614805195423e+00
7.710504665509732e-02 1.989222756060266e+01 4.187561823808103e+00 5.534480619859099e-03 1.246019470601043e+00
7.787999269724177e-02 1.991823402754951e+01 4.180845710159110e+00 5.477289857839913e-03 1.245420476748142e+00
7.865860155911208e-02 1.994410698862652e+01 4.174117270167072e+00 5.420894337976487e-03 1.244818181293917e+00
7.944087014793944e-02 1.996984778760362e+01 4.167377249749007e+00 5.365328424645648e-03 1.244212953513603e+00
8.022679535641830e-02 1.999545787198438e+01 4.160626454810064e+00 5.310559366109545e-03 1.243605105887452e+00
8.101637406271789e-02 2.002093856998492e+01 4.153865883781306e+00 5.256709948517456e-03 1.242994822432332e+00
8.180960313049557e-02 2.004629098580072e+01 4.147096963210180e+00 5.203832137303971e-03 1.242382085306964e+00
8.260647940890875e-02 2.007151621234131e+01 4.140321353085318e+00 5.151762448600178e-03 1.241766694803546e+00
8.340699973262711e-02 2.009661538586369e+01 4.133539933550089e+00 5.100467886945530e-03 1.241148433077683e+00
8.421116092184611e-02 2.012158950749991e+01 4.126752751831270e+00 5.049971790886045e-03 1.240527151821369e+00
8.501895978229868e-02 2.014643958263470e+01 4.119959881775576e+00 5.000262921342481e-03 1.239902702898853e+00
8.583039310526841e-02 2.017116674974842e+01 4.113161977879469e+00 4.951428706670367e-03 1.239274804144399e+00
8.664545766760212e-02 2.019577205952485e+01 4.106360157259218e+00 4.903387313077902e-03 1.238642996684587e+00
8.746415023172294e-02 2.022025656020130e+01 4.099554828179398e+00 4.855949899693242e-03 1.238006748691234e+00
8.828646754564262e-02 2.024462151832532e+01 4.092745554337569e+00 4.809138324920232e-03 1.237365634429267e+00
8.911240634297513e-02 2.026886838816595e+01 4.085931967952790e+00 4.762896343035207e-03 1.236719449106499e+00
8.994196334294891e-02 2.029299871756701e+01 4.079114077432930e+00 4.717233241846767e-03 1.236068083390630e+00
9.077513525042058e-02 2.031701394548792e+01 4.072291958255230e+00 4.672171611540396e-03 1.235411351909827e+00
9.161191875588748e-02 2.034091520700803e+01 4.065465534847278e+00 4.627769971154623e-03 1.234749002053211e+00
9.245231053550140e-02 2.036470337905627e+01 4.058634454435651e+00 4.584072914785874e-03 1.234080853713680e+00
9.329630725108107e-02 2.038837923682479e+01 4.051797868987035e+00 4.541097461744945e-03 1.233406970740925e+00
9.414390555012608e-02 2.041194356291277e+01 4.044955347193750e+00 4.498677827097309e-03 1.232727546227807e+00
9.499510206582962e-02 2.043539722333789e+01 4.038106887410230e+00 4.456777893553580e-03 1.232042684820292e+00
9.584989341709238e-02 2.045874112320789e+01 4.031252644939024e+00 4.415419158503627e-03 1.231352380596098e+00
9.670827620853573e-02 2.048197609871667e+01 4.024392732368139e+00 4.374573182797202e-03 1.230656546158787e+00
9.757024703051509e-02 2.050510306881749e+01 4.017526685217994e+00 4.334254770604143e-03 1.229955068780123e+00
9.843580245913375e-02 2.052812300754303e+01 4.010653871560725e+00 4.294503237259984e-03 1.229247919223223e+00
9.930493905625615e-02 2.055103677753215e+01 4.003773302741228e+00 4.255332519594544e-03 1.228535253864911e+00
1.001776533695218e-01 2.057384514341059e+01 3.996884349190046e+00 4.216616583973455e-03 1.227817413195957e+00
1.010539419323591e-01 2.059654888809843e+01 3.989987182925772e+00 4.178435474022468e-03 1.227094799670661e+00
1.019338012639984e-01 2.061914880239922e+01 3.983082783462472e+00 4.140841222139887e-03 1.226367603221527e+00
1.028172278694870e-01 2.064164564358188e+01 3.976172073935279e+00 4.103626120518416e-03 1.225635754518773e+00
1.037042182397019e-01 2.066404034002478e+01 3.969254897930249e+00 4.066821739025841e-03 1.224899091432308e+00
1.045947688513643e-01 2.068633400962141e+01 3.962330966483623e+00 4.030529415111065e-03 1.224157476000158e+00
1.054888761670537e-01 2.070852783268413e+01 3.955400169734685e+00 3.994749917962438e-03 1.223410855878865e+00
1.063865366352215e-01 2.073062290357294e+01 3.948462751364494e+00 3.959407789624104e-03 1.222659392671375e+00
1.072877466902054e-01 2.075262013978051e+01 3.941519137713135e+00 3.924490936370449e-03 1.221903488275063e+00
1.081925027522438e-01 2.077452040569949e+01 3.934570114677800e+00 3.890027511936220e-03 1.221143546093291e+00
1.091008012274894e-01 2.079632448539763e+01 3.927616984710477e+00 3.856014267241924e-03 1.220379841049852e+00
1.100126385080242e-01 2.081803296168744e+01 3.920661040654780e+00 3.822447017318567e-03 1.219612490273796e+00
1.109280109718731e-01 2.083964641561003e+01 3.913702920339286e+00 3.789270935148512e-03 1.218841439123724e+00
1.118469149830187e-01 2.086116547353554e+01 3.906742244604886e+00 3.756519096959124e-03 1.218066617961318e+00
1.127693468914159e-01 2.088259061038565e+01 3.899778889948102e+00 3.724237940176613e-03 1.217288042311780e+00
1.136953030330060e-01 2.090392228987858e+01 3.892813197806387e+00 3.692336484020131e-03 1.216505743844607e+00
1.146247797297314e-01 2.092516121479391e+01 3.885844900801578e+00 3.660792451305522e-03 1.215719786540135e+00
1.155577732895505e-01 2.094630842310794e+01 3.878872914619700e+00 3.629645520935189e-03 1.214930244126647e+00
1.164942800064519e-01 2.096736509712114e+01 3.871896637326373e+00 3.598897251333415e-03 1.214137051695190e+00
1.174342961604693e-01 2.098833225217814e+01 3.864916851069516e+00 3.568475796461239e-03 1.213340025537815e+00
1.183778180176964e-01 2.100921069125703e+01 3.857934744180095e+00 3.538338230262303e-03 1.212538963684711e+00
1.193248418303018e-01 2.103000112133383e+01 3.850951249001297e+00 3.508546455004048e-03 1.211733670891021e+00
1.202753638365434e-01 2.105070434149043e+01 3.843966443628184e+00 3.479118593331546e-03 1.210923935283206e+00
1.212293802607838e-01 2.107132119073134e+01 3.836980174022302e+00 3.450124145582374e-03 1.210109536885848e+00
1.221868873135052e-01 2.109185242426694e+01 3.829992172599264e+00 3.421496439663167e-03 1.209290308319064e+00
1.231478811913247e-01 2.111229842597259e+01 3.823002048628188e+00 3.393236821716228e-03 1.208466169548459e+00
1.241123580770086e-01 2.113265942915165e+01 3.816010078433333e+00 3.365329865352836e-03 1.207637105913737e+00
1.250803141394885e-01 2.115293596135791e+01 3.809017640703861e+00 3.337752274560658e-03 1.206803122337992e+00
1.260517455338758e-01 2.117312872935521e+01 3.802026283186598e+00 3.310414030172835e-03 1.205964291842528e+00
1.270266484014775e-01 2.119323864545449e+01 3.795036144638656e+00 3.283441608974321e-03 1.205120792347431e+00
1.280050188698112e-01 2.121326674357434e+01 3.788046592727522e+00 3.256938560701453e-03 1.204272768937463e+00
1.289868530526207e-01 2.123321404574131e+01 3.781057970888741e+00 3.230793337587080e-03 1.203420213970679e+00
1.299721470498914e-01 2.125308133116014e+01 3.774070386151491e+00 3.204888213404112e-03 1.202563115116188e+00
1.309608969478652e-01 2.127286931657681e+01 3.767083182582380e+00 3.179213388470983e-03 1.201701537737890e+00
1.319530988190574e-01 2.129257896542954e+01 3.760095465217243e+00 3.153759132413354e-03 1.200835517185915e+00
1.329487487222708e-01 2.131221116572350e+01 3.753106658402050e+00 3.128568704240984e-03 1.199965084557937e+00
1.339478427026123e-01 2.133176671937455e+01 3.746116555137101e+00 3.103670273485469e-03 1.199090210894099e+00
1.349503767915082e-01 2.135124665507342e+01 3.739124664447506e+00 3.078997275244909e-03 1.198210743789519e+00
1.359563470067202e-01 2.137065208824568e+01 3.732130340194282e+00 3.054686010424031e-03 1.197326414138378e+00
1.369657493523612e-01 2.138998358999855e+01 3.725133443167286e+00 3.030714495288809e-03 1.196436827463030e+00
1.379785798189108e-01 2.140924103517192e+01 3.718134209464863e+00 3.006888634338004e-03 1.195541668078783e+00
1.389948343832318e-01 2.142842413218499e+01 3.711132506496002e+00 2.983236887587691e-03 1.194640997997486e+00
1.400145090085857e-01 2.144753300138879e+01 3.704128238443423e+00 2.959908395388486e-03 1.193735101607932e+00
1.410375996446491e-01 2.146656805228176e+01 3.697121723682412e+00 2.936852124560200e-03 1.192824203460672e+00
1.420641022275294e-01 2.148552973326434e+01 3.690113331106414e+00 2.914112392728161e-03 1.191908370531993e+00
1.430940126797814e-01 2.150441846925823e+01 3.683103999762462e+00 2.891587708785648e-03 1.190987647692147e+00
1.441273269104231e-01 2.152323468554742e+01 3.676094241033870e+00 2.869202532959800e-03 1.190062178450130e+00
